date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:39:40	28991/28991	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:56:03%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/details/related-movie-b-1.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/details/related-movie-b-1.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/04_movie-details.html)
22:39:40	20175/20175	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:57:11%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/product/list-1.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/product/list-1.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/05_feature-movie-grid.html)
22:39:42	13955/13955	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:56:02%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/details/movie.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/details/movie.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/04_movie-details.html)
22:39:46	57472/57472	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:38%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-b-1.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-b-1.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/10_blog-page.html)
22:39:48	38089/38089	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:41%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-b-2.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-b-2.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/10_blog-page.html)
22:39:48	7054/7054	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:43%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-s-1.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-s-1.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/10_blog-page.html)
22:39:48	46060/46060	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:41%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-b-3.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-b-3.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/10_blog-page.html)
22:39:49	5384/5384	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:44%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-s-2.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-s-2.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/10_blog-page.html)
22:39:50	50535/50535	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:43%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-b-4.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-b-4.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/10_blog-page.html)
22:39:51	12065/12065	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:45%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-s-4.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-s-4.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/10_blog-page.html)
22:39:51	17074/17074	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:44%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-s-3.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-s-3.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/10_blog-page.html)
22:39:52	15046/15046	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:46%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-s-5.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-s-5.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/10_blog-page.html)
22:39:52	8082/8082	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:46%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-s-6.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-s-6.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/10_blog-page.html)
22:39:52	11490/11490	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:47%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-s-7.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-s-7.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/10_blog-page.html)
22:39:54	16006/16006	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:48%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-s-8.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/latest-news-s-8.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/10_blog-page.html)
22:39:55	5155/5155	---M--	200	added ('OK')	image/png	date:Wed,%2030%20May%202018%2010:55:35%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/comment-author-1.png	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/comment-author-1.png	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/11_blog-details.html)
22:39:56	28203/28203	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:38%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/details-banner.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/details-banner.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/11_blog-details.html)
22:39:58	4507/4507	---M--	200	added ('OK')	image/png	date:Wed,%2030%20May%202018%2010:55:36%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/comment-author-3.png	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/comment-author-3.png	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/11_blog-details.html)
22:39:58	6396/6396	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:52%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-1.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-1.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/07_celebrety-page.html)
22:39:58	5631/5631	---M--	200	added ('OK')	image/png	date:Wed,%2030%20May%202018%2010:55:35%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/comment-author-2.png	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/blog/comment-author-2.png	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/11_blog-details.html)
22:39:59	14302/14302	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:54%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-2.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-2.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/07_celebrety-page.html)
22:40:00	8662/8662	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:54%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-3.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-3.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/07_celebrety-page.html)
22:40:03	11489/11489	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:55%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-4.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-4.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/07_celebrety-page.html)
22:40:04	7749/7749	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:55%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-5.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-5.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/07_celebrety-page.html)
22:40:06	6184/6184	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:56%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-6.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-6.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/07_celebrety-page.html)
22:40:06	6004/6004	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:56%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-7.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-7.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/07_celebrety-page.html)
22:40:07	8894/8894	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:57%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-9.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-9.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/07_celebrety-page.html)
22:40:08	6343/6343	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:53%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-11.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-11.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/07_celebrety-page.html)
22:40:08	6891/6891	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:52%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-10.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-10.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/07_celebrety-page.html)
22:40:09	5241/5241	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:57%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-8.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-8.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/07_celebrety-page.html)
22:40:09	6799/6799	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:53%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-12.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/celebrety/celeb-12.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/07_celebrety-page.html)
22:40:11	482620/482620	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2030%20May%202018%2010:55:28%20GMT	http://pluginspoint.com/demo/i-finger-preview/05_film-town/img/album-art/3.jpg	C:/My%20Web%20Sites/Coba%20COba/pluginspoint.com/demo/i-finger-preview/05_film-town/img/album-art/3.jpg	(from http://pluginspoint.com/demo/i-finger-preview/05_film-town/03_index-3.html)
